"statement_id";"time";"person";"organization";"concept";"agreement";"start_position";"stop_position";"text";"coder";"document_id";"document_title";"document_author";"document_source";"document_section";"document_type"
374;2023-04-21 15:41:55;"Andreas Kühberger";"övp";"Nachhaltiger Wohnbau mit Holz";1;3032;3105;"was nach­haltigen Wohnbau aus Holz im geförderten Geschoßwohnbau betrifft";2;1281;"2022_160NRSITZ_Andreas_Kühberger_ÖVP_3751.txt";"";"";"";""
376;2023-04-21 15:41:55;"";"";"";1;972;1050;"iertel, wo man leicht dem CO2 entkommen kann, indem man mit Holz heizt und ein";2;1282;"2022_162NRSITZ_Christoph_Matznetter_SPÖ_3468.txt";"";"";"";""
377;2023-04-21 15:41:55;"Johann Weber";"övp";"";1;2000;2838;"Zur Abfederung der damals aufgetretenen und damit verbundenen Verluste für die bäuerlichen Betriebe und auch die großen Forstbetriebe beschloss der Nationalrat am 7. Juli 2020 mit dem Waldfondsgesetz die Einrichtung des Waldfonds. Mit dem Waldfonds wurde ein großes Zukunftspaket für unsere Wälder geschnürt: 350 Millionen Euro für zehn Maßnahmen, von denen letztendlich wir alle – auch wir, die wir hier herinnen sitzen – profitieren. Es ist ja bekannt: Der Wald schützt vor Naturgefahren, er speichert CO2, er produziert den lebensnotwendigen Sauerstoff, er filtert das Wasser, das wir alle so sehr in unserem Leben schätzen. Er ist Lebensraum für zahlreiche Tiere und Pflanzen, bietet den Menschen den nötigen Erholungsraum und versorgt uns mit dem nachhaltigen Rohstoff Holz. Die Einrichtung des Waldfonds war somit ein Erfolgsmodell.";2;1283;"2022_162NRSITZ_Johann_Weber_ÖVP_3490.txt";"";"";"";""
378;2023-04-21 15:41:55;"Johann Weber";"övp";"Einrichtung eines Waldfonds zum nachhaltigen Schutz";1;2000;2838;"Zur Abfederung der damals aufgetretenen und damit verbundenen Verluste für die bäuerlichen Betriebe und auch die großen Forstbetriebe beschloss der Nationalrat am 7. Juli 2020 mit dem Waldfondsgesetz die Einrichtung des Waldfonds. Mit dem Waldfonds wurde ein großes Zukunftspaket für unsere Wälder geschnürt: 350 Millionen Euro für zehn Maßnahmen, von denen letztendlich wir alle – auch wir, die wir hier herinnen sitzen – profitieren. Es ist ja bekannt: Der Wald schützt vor Naturgefahren, er speichert CO2, er produziert den lebensnotwendigen Sauerstoff, er filtert das Wasser, das wir alle so sehr in unserem Leben schätzen. Er ist Lebensraum für zahlreiche Tiere und Pflanzen, bietet den Menschen den nötigen Erholungsraum und versorgt uns mit dem nachhaltigen Rohstoff Holz. Die Einrichtung des Waldfonds war somit ein Erfolgsmodell.";2;1283;"2022_162NRSITZ_Johann_Weber_ÖVP_3490.txt";"";"";"";""
381;2023-04-21 15:41:55;"Carina Reiter";"övp";"Förderung von Forschung lokal und Regional, inkl. Innovationslabore";1;1213;1407;"Dementsprechend ist es auch sehr wichtig, dass es bei den Fördermöglichkeiten eine sehr breite Aufstellung gibt und lokale und regionale Projekte, aber auch Innovationslabore unterstützt werden.";2;1284;"2022_167NRSITZ_Carina_Reiter_ÖVP_3237.txt";"";"";"";""
382;2023-04-21 15:41:55;"Corinna Scharzenberger";"övp";"Mehr Innovation durch Informationsweiterverwendungsgesetz";1;1305;1801;"Informationsweiterver­wendungsgesetz 2022 vor. Das ersetzt nach Zustimmung des Plenums heute dann zu­künftig das IWG aus dem Jahr 2005. Was umfasst dieser Gesetzentwurf konkret? – Erstens die Ausweitung des Geltungsbe­reiches. Künftig gibt es Regelungen, die die Weiterverwendung von Dokumenten öffentli­cher Stellen, von Unternehmen sowie von Forschungsdaten festlegen. Das schafft die Möglichkeit neuer Informationsdienste, und das wiederum kurbelt die österreichische In­novationsfähigkeit an.";2;1285;"2022_167NRSITZ_Corinna_Scharzenberger_ÖVP_3274.txt";"";"";"";""
383;2023-04-21 15:41:55;"Walter Rauch";"FPÖ";"Holz als Energielieferant";1;3319;3831;"ber was sieht man jetzt auf europäischer Ebene? – Genau das Gegenteil ist der Fall. Was kommt aber im Umkehrschluss daher? – Dann kommen wieder der Bauernbund und die Holzvertreter, wo dann auf einmal das Holz automatisch nicht mehr nachhaltig sein soll. Das Holz ist nicht mehr nachhaltig, das gehört raus aus den Heizhäusern, das gehört raus aus den Fernwärmeheizwerken, denn es ist nicht mehr nachhaltig. Also hier muss ich wirklich fragen: Was passiert in dieser Welt, was passiert da auf europäischer Ebene?";2;1296;"2022_171NRSITZ_Walter_Rauch_FPÖ_2687.txt";"";"";"";""
384;2023-04-21 15:41:55;"Klaus Lindinger";"övp";"Abschaffung der Kalten Progression unterstützt die Forstwirtschaft";1;2656;3334;"Auch eine Unterstützung für die Land- und Forstwirtschaft beschließen wir hiermit. Die Bäuerinnen und Bauern sind mit vielen Herausforderungen konfrontiert, nicht nur mit den klimatischen Bedingungen, sondern vor allem auch mit den volatilen Märkten, aber auch mit Betriebsmittelpreisen, die explodiert sind. Mit der Anhebung der Pauschalie­rungsgrenze bei der Umsatzsteuer von 400 000 auf 600 000 Euro oder auch der Anhebung der Grenze für die Teilpauschalierung von 130 000 auf 165 000 Euro und nicht zuletzt auch mit der Anhebung der Einnahmegrenze für land- und forstwirtschaftliche Nebentätigkeit von 40 000 auf 45 000 Euro schaffen wir eine Vereinfachung für die Betriebe.";2;1297;"2022_178NRSITZ_Klaus_Lindinger_ÖVP_2384.txt";"";"";"";""
330;2023-04-21 15:41:55;"Klaus Köchl";"spö";"Die Bundesregierung, insbesondere der Bundesminister für Land- und Forstwirtschaft, Regionen und Wasserwirtschaft muss eine österreichische Forschungsstrategie für alternative Ansätze zu che";1;1302;2024;"beschließen: „Die Bundesregierung, insbesondere der Bundesminister für Land- und Forstwirtschaft, Regionen und Wasserwirtschaft, wird aufgefordert - sich für eine europäische Forschungsstrategie für schonende Alternativen zu herkömmlichen chemisch-synthetischen Pestiziden einzusetzen, - eine österreichische Forschungsstrategie für alternative Ansätze zu chemisch-synthetischen Pestiziden in der Landwirtschaft zu entwickeln und unter dem Titel ,Wege zu einer pestizidfreien österreichischen Landwirtschaft‘ ein breites Forschungsprojekt in Angriff zu nehmen, sowie - sich auf europäischer Ebene für eine Gesetzgebung einzusetzen, die eine verbindliche Reduktion der chemisch-synthetischen Pestizide europaweit vorsieht.“";3;1306;"2022_179NRSITZ_Klaus_Köchl_SPÖ_2319.txt";"";"";"";""
329;2023-04-21 15:41:55;"Klaus Köchl";"spö";"Die Bundesregierung, insbesondere der Bundesminister für Land- und Forstwirtschaft, Regionen und Wasserwirtschaft muss sich für eine europäische Forschungsstrategie für schonende Alternative";1;1315;2030;"„Die Bundesregierung, insbesondere der Bundesminister für Land- und Forstwirtschaft, Regionen und Wasserwirtschaft, wird aufgefordert - sich für eine europäische Forschungsstrategie für schonende Alternativen zu herkömmlichen chemisch-synthetischen Pestiziden einzusetzen, - eine österreichische Forschungsstrategie für alternative Ansätze zu chemisch-synthetischen Pestiziden in der Landwirtschaft zu entwickeln und unter dem Titel ,Wege zu einer pestizidfreien österreichischen Landwirtschaft‘ ein breites Forschungsprojekt in Angriff zu nehmen, sowie - sich auf europäischer Ebene für eine Gesetzgebung einzusetzen, die eine verbindliche Reduktion der chemisch-synthetischen Pestizide europaweit vorsieht.“ *****";3;1306;"2022_179NRSITZ_Klaus_Köchl_SPÖ_2319.txt";"";"";"";""
331;2023-04-21 15:41:55;"Klaus Köchl";"spö";"Grüner Bericht liefert korrekte Zahlen zum Einkommen der Bauern";0;2109;2632;"Weiters möchte ich noch ein bisschen auf das Einkommen der Bauern eingehen: Es gibt in diesem Grünen Bericht eine Grafik, die ganz klar zeigt, wie viel die Bauern verdienen, und dieser Grüne Bericht stimmt einfach nicht, weil er die Tatsachen nicht abbildet. Zum einen ist es ein Viertel, das recht wenig verdient, das da nicht einmal vorkommt, und zum anderen gibt es Spitzenverdiener – sie kommen in diesem Bericht auch nicht vor. Der Bauer in der Mitte drinnen verdient gerade so viel, dass man sagen kann: Er kommt aus.";3;1306;"2022_179NRSITZ_Klaus_Köchl_SPÖ_2319.txt";"";"";"";""
332;2023-04-21 15:41:55;"";"";"";1;1793;2478;"So haben wir gestern hier im Hohen Haus zum Beispiel die Anhebung der Pauschalierungsgrenzen beschlossen. Das ist ganz, ganz wichtig, wenn wir an die Herausforderungen der schwierigen Zeit jetzt denken – zuerst die Coronakrise, dann der Krieg in der Ukraine. Wir haben mit steigenden Betriebsmittelpreisen zu kämpfen, die Energiekrise schlägt sich auch auf den land- und forstwirtschaftlichen Betrieb nieder, und so ist es gut und richtig, dass wir die Pauschalierungsgrenzen anheben: in der Umsatzsteuer von 400 000 auf 600 000 Euro, bei der Teilpauschalierung von 130 000 auf 165 000 Euro, und auch bei den land- und frostwirtschaftlichen Nebentätigkeiten von 40 000 auf 45 000 Euro.";3;1307;"2022_179NRSITZ_Klaus_Lindinger_ÖVP_2313.txt";"";"";"";""
333;2023-04-21 15:41:55;"Klaus Lindinger";"övp";"Land- und forstwirtschaftliche Betriebe profitieren von erhöhten Pauschalsteuergrenzen";1;1793;2478;"So haben wir gestern hier im Hohen Haus zum Beispiel die Anhebung der Pauschalierungsgrenzen beschlossen. Das ist ganz, ganz wichtig, wenn wir an die Herausforderungen der schwierigen Zeit jetzt denken – zuerst die Coronakrise, dann der Krieg in der Ukraine. Wir haben mit steigenden Betriebsmittelpreisen zu kämpfen, die Energiekrise schlägt sich auch auf den land- und forstwirtschaftlichen Betrieb nieder, und so ist es gut und richtig, dass wir die Pauschalierungsgrenzen anheben: in der Umsatzsteuer von 400 000 auf 600 000 Euro, bei der Teilpauschalierung von 130 000 auf 165 000 Euro, und auch bei den land- und frostwirtschaftlichen Nebentätigkeiten von 40 000 auf 45 000 Euro.";3;1307;"2022_179NRSITZ_Klaus_Lindinger_ÖVP_2313.txt";"";"";"";""
336;2023-04-21 15:41:55;"Nikolaus Prinz";"övp";"EU-Vorstoß zum Verbot von Pestiziden ist übereilt ";1;1504;2234;"Wir haben auch im Ausschuss gesehen – das hängt durchaus mit der EU-Ebene zusammen –, dass man in einem Bereich aufpassen muss. Es geht um das Pflanzenschutzmittelverbot. Das betrifft sowohl den konventionellen als auch den biologischen Bereich. Wenn man nur an Natura-2000-Bereiche denkt: Da geht es auch um Verlässlichkeit. Die Bäuerinnen und Bauern, die Familienbetriebe verlassen sich auf etwas. Da müssen wir auch als Politik, egal, welches Farbkastl wir am Rücken haben, glaube ich, sehr aufpassen, dass man nicht das Kind mit dem Bade ausschüttet. In diesem Bereich müssen auch die Mitarbeiterinnen und Mitarbeiter des Umweltbundesamtes aufpassen. Das meine ich mit dem Verschränken von Theorie und Praxis. Das ist wichtig.";3;1308;"2022_179NRSITZ_Nikolaus_Prinz_ÖVP_2235.txt";"";"";"";""
364;2023-04-21 15:41:55;"Norbert Totschnig";"Bundesministerium für Land- und Forstwirtschaft, Regionen und Wasserwirtschaft";"Die Covid-Hilfen der Bundesregierung hat eine positive Wirkung auf die Einkommen von Land- und Forstwirtschaft Unternehmen";1;1432;2563;"Nach den Jahren der Stagnation hat sich 2021 eine Entwicklung gezeigt, die zum ersten Mal seit 2017 ein Einkommensplus bei den Bäuerinnen und Bauern aufweist, und auch der Agraraußenhandel hat sich erhöht. Durchschnittlich hat sich das Einkommen je bäuerlichen Betrieb, wir haben das schon gehört, um 15 Prozent erhöht, jenes der Bergbauern ein bisschen weniger, nämlich um 14,1 Prozent. Die Einkommen stiegen in absoluten Zahlen auf durchschnittlich 32 150 Euro je Betrieb. Diese positive Entwicklung ist im Wesentlichen auf zwei Faktoren zurückzuführen. Der erste ist: Die Covid-Hilfen der Bundesregierung haben gewirkt. Österreich hat im Vergleich zu anderen EU-Mitgliedstaaten am schnellsten und am umfangreichsten Maßnahmen gesetzt und hat damit Betriebe bestmöglich durch die Pandemie begleitet. Durch die behördlichen Schließungen von Hotellerie und Gastronomie hat die landwirtschaftliche Produktion einen Hauptabnehmer verloren, daher war es für die Bäuerinnen und Bauern sehr wichtig, dass sie Umsatzersatz, Verlustersatz, Härtefallfonds, Ausfallbonus und weitere Maßnahmen bestmöglich und raschestmöglich erhalten haben.";3;1309;"2022_179NRSITZ_Norbert_Totschnig_2312.txt";"";"";"";""
366;2023-04-21 15:41:55;"Norbert Totschnig";"Bundesministerium für Land- und Forstwirtschaft, Regionen und Wasserwirtschaft";"Agrardieselvergütung ist notwendig, um die Wettbewerbsfähigkeit der österreichischen Forstwirtschaft zu sichern";1;6750;7109;"Darüber hinaus wird es nächstes Jahr eine temporäre Agrardieselvergütung mit einem Volumen von 30 Millionen Euro geben, die im ersten Halbjahr 2023 ausgezahlt wird. Weiters wird eine Rückvergütung der CO2-Bepreisung stattfinden. Damit sichern wir die Wettbewerbsfähigkeit der Land- und Forstwirtschaft in Österreich gegenüber jener in anderen Mitgliedstaaten.";3;1309;"2022_179NRSITZ_Norbert_Totschnig_2312.txt";"";"";"";""
368;2023-04-21 15:41:55;"Norbert Totschnig";"Bundesministerium für Land- und Forstwirtschaft, Regionen und Wasserwirtschaft";"die Anhebung der steuerlichen Pauschalierungsgrenzen ist notwendig, um die Wettbewerbsfähigkeit der österreichischen Forstwirtschaft zu sichern";1;7110;7335;"Durch die Anhebung der steuerlichen Pauschalierungsgrenzen ersparen wir allen Betrieben, die aufgrund der Inflation kostenmäßig und ertragsmäßig über die bisherige Grenze rutschen, zusätzlich einen bürokratischen Mehraufwand.";3;1309;"2022_179NRSITZ_Norbert_Totschnig_2312.txt";"";"";"";""
369;2023-04-21 15:41:55;"Norbert Totschnig";"Bundesministerium für Land- und Forstwirtschaft, Regionen und Wasserwirtschaft";"Maßnahmen zur Deckung der Stromkosten sind notwendig, um die Wettbewerbsfähigkeit der österreichischen Forstwirtschaft zu sichern";1;7336;7608;"Außerdem erarbeiten wir derzeit einen Stromkostenzuschuss für landwirtschaftliche Betriebe mit einem Volumen von 120 Millionen Euro. Ziel ist es, die hohen Stromkosten der landwirtschaftlichen Betriebe abzufedern und die Versorgung mit regionalen Lebensmitteln zu sichern.";3;1309;"2022_179NRSITZ_Norbert_Totschnig_2312.txt";"";"";"";""
370;2023-04-21 15:41:55;"Norbert Totschnig";"Bundesministerium für Land- und Forstwirtschaft, Regionen und Wasserwirtschaft";"Der GAP-Strategieplan von der Europäischen Union wird Sicherheit und Stabilität für Landbetriebe";1;8439;8882;"Österreich hat am 13. September die Genehmigung des GAP-Strategieplans von der Europäischen Union erhalten. Wir gehören damit zu den ersten neun Mitgliedsländern in der Union, die die Genehmigung damit bekommen haben. Diese frühzeitige Genehmigung, diese vorzeitige Sicherheit für die Bäuerinnen und Bauern bedeutet Stabilität, bedeutet Planungssicherheit und bedeutet letztendlich Versorgungssicherheit für die Konsumentinnen und Konsumenten.";3;1309;"2022_179NRSITZ_Norbert_Totschnig_2312.txt";"";"";"";""
371;2023-04-21 15:41:55;"Norbert Totschnig";"Bundesministerium für Land- und Forstwirtschaft, Regionen und Wasserwirtschaft";"Die Bundesregierung ergreift passenden Maßnahmen um die Borkenkäferschäden zu beheben";1;8883;9497;"Zum Abschluss noch zum Thema Borkenkäferschäden in Osttirol: Kollege Hauser, Land und Bund haben insgesamt 16 Millionen Euro zur Verfügung gestellt. Es wurden viele Dutzend Leute mehr vom Landesforstdienst abgestellt, um erstens das Holz aus den Wäldern zu bekommen, Lager zu errichten, wieder aufzuforsten, und seit September ist die Wildbach- und Lawinenverbauung auch damit beschäftigt, jene Gebiete, die entscheidend für das Siedlungsgebiet sind, zu sichern, damit sich die Bevölkerung in Österreich darauf verlassen kann, dass über den Winter nichts passiert. Da wird das Bestmögliche getan. – Das zum Ersten.";3;1309;"2022_179NRSITZ_Norbert_Totschnig_2312.txt";"";"";"";""
372;2023-04-21 15:41:55;"Peter Schmiedlechner";"FPÖ";"EU-Strategie und EU-Waldstrategie nutzen der Holzindustrie";0;189;838;"Der Umweltkontrollbericht des Umweltbundesamtes enthält sehr begrüßenswerte Empfehlungen, unter anderem, die Infrastruktur klimaresilienter zu entwickeln, mehr Forschung in diesem Bereich anzustellen, vermehrte Nutzung von Holz und natürlichen CO2-Senken. Das sind sehr begrüßenswerte Empfehlungen vom Umweltbundesamt. Aber wie war das jetzt: vermehrte Nutzung von Holz? Das widerspricht ja vehement der EU-Strategie, der EU-Waldstrategie. Dort wird eigentlich genau das Gegenteil gefordert, und da fragt man sich dann schon wirklich, was sich die Herrschaften dabei denken: auf der einen Seite wird dieses gefordert und auf der anderen Seite jenes.";3;1310;"2022_179NRSITZ_Peter_Schmiedlechner_FPÖ_2228.txt";"";"";"";""
379;2023-04-21 15:41:55;"Peter Schmiedlechner";"FPÖ";"Der Grüne Bericht 2021 zeigt die finanzielle Realität der Forstunternehmen";0;539;1027;"er Grüne Bericht fasst die Ergebnisse gewisser ausgewählter Betriebe in der Land- und Forstwirtschaft zusammen. Wenn man sich dann anschaut, Herr Minister: minus 11 Prozent in Bezug auf die Betriebe. Wie erklären Sie sich, Herr Minister, dass immer mehr Betriebe aufhören? Wie erklären Sie sich, dass immer mehr Betriebe in den Nebenerwerb gedrängt werden? Wenn der Herr Bauernbundpräsident noch von einer positiven Bilanz, von einer Erfolgsbilanz spricht, dann kann man sich nur wundern.";3;1311;"2022_179NRSITZ_Peter_Schmiedlechner_FPÖ_2318.txt";"";"";"";""
380;2023-04-21 15:41:55;"Peter Schmiedlechner";"FPÖ";"Die Covid-Hilfe war ausreichend für die Aufrechterhaltung der land- und forstwirtschaftlichen Tätigkeiten";0;1961;2487;" Die Einkommen, bezüglich derer Sie sich so rühmen, ihr euch so hinstellt und alles so lobt: Ja, um 15 Prozent sind sie rechnerisch angeblich gestiegen. Bei den Bauern sieht man nicht wirklich etwas, und wenn man sich dazu dann die Inflation anschaut, sieht man eindeutig den Kaufkraftverlust, den die Landwirtschaft hat. Herr Minister, es wäre an der Zeit, dass Sie endlich handeln, anstatt nur Ankündigungen und Almosen an die Bauern zu verteilen, denn diese Almosen, die Sie jetzt verteilt haben, sind wirklich lächerlich! ";3;1311;"2022_179NRSITZ_Peter_Schmiedlechner_FPÖ_2318.txt";"";"";"";""
385;2023-04-21 15:41:55;"Alois Kainz";"FPÖ";"die Forstwirtschaft muss gestärkt werden, damit Österreich nicht in die Abhängigkeit vom Ausland gerät";1;203;1098;"Der Ukraine-Russland-Krieg hat uns deutlich gezeigt, wie abhängig Österreich von anderen Ländern ist. Aus meiner Sicht muss sich Österreich Versorgungssicherheit zur obersten Priorität machen. Wir müssen diesbezüglich unbedingt Verbesserungen schaffen, um die Zukunft besser zu bewältigen. Zentrale Bereiche wären da absolut die Land- und Forstwirtschaft, aber auch die Wasserwirtschaft. Der Bundesvoranschlagsentwurf 2023 sieht im Finanzierungshaushalt 2,94 Milliarden Euro vor. Das hört sich vielleicht viel an, aber es ist nicht viel. Tatsächlich ist das ein Rückgang gegenüber dem Vorjahr um 2,7 Prozent. Auch die Aufwendungen im Ergebnishaushalt sind um 7 Prozent niedriger veranschlagt. Gerade in Zeiten wie diesen wäre es wichtig, den Bereich der Land- und Forstwirtschaft, Regionen und Wasserwirtschaft massiv zu stärken, denn die Lebensmittelversorgungssicherheit ist wichtiger denn je.";3;1312;"2022_183NRSITZ_Alois_Kainz_FPÖ_1957.txt";"";"";"";""
387;2023-04-21 15:41:55;"Astrid Rössler";"Grüne";"Österreich sollte klare Zielvorgaben für die Bodenstrategie";1;543;1814;"Wir sind mit einem Bodenverbrauch von 12 Hektar täglich leider im traurigen Spitzenfeld. Das heißt, 44 Millionen Quadratmeter Boden gehen jedes Jahr in Österreich verloren – durch Umnutzung, durch Verbauung, für Besiedelung, für andere Nutzungen, für Infrastruktur. Es muss im allerhöchsten öffentlichen Interesse liegen, dass wir diesen überdimensionierten Bodenverbrauch reduzieren, und wo, wenn nicht zuallererst natürlich in Ihrem Ressort, denn Landwirtschaft, Wald, Katastrophenvorsorge, alle Bodenfunktionen, die da zusammenlaufen, und Wasserwirtschaft sind natürlich in Ihrem Ressort verbunden. Das Ziel muss sein: 2,5 Hektar statt 12 Hektar pro Tag. Das ist ein sehr ambitioniertes, sehr schwieriges Ziel. Es gab vor wenigen Tagen eine Veranstaltung, bei der Kollegen aus dem Parlament von FPÖ und auch NEOS in einem sehr angeregten Austausch über die Frage, welche Maßnahmen denn erforderlich sind, mit dabei waren. Herr Bundesminister, ich möchte noch einmal auf Ihr Ressort eingehen. Die Wirkungsziele wurden leider nicht auf dieses Bodenschutzziel – 2,5 Hektar – ausgerichtet. Da wäre mein dringender Appell, dass das abgebildet wird, dass also klare, erkennbare Wirkungsziele zum Schutz der Böden und zur Reduktion des großen Bodenverbrauchs sichtbar werden.";3;1313;"2022_183NRSITZ_Astrid_Rössler_GRÜNE_1953.txt";"";"";"";""
388;2023-04-21 15:41:55;"Carina Reiter";"övp";"die Erhöhung des GAP-Budgets für Jungbauern ist wichtig um das Generationenwechsel in der Land- und Forstwirtschaft sicherzustellen";1;1656;3335;"Wir haben in Österreich mehr als 16 000 land- und forstwirtschaftliche Betriebsführer, die unter 35 Jahre alt sind. Das sind 10,7 Prozent. Österreich hat damit einen doppelt so hohen Anteil wie der EU-Durchschnitt. Um die Zukunft absichern zu können, sind also dementsprechende Investitionen in die nächste Generation notwendig. Gerade die Erhöhung des GAP-Budgets für Jungbauern auf 3 Prozent ist da ein ganz wichtiger Schritt. Die Kombination von höheren Direktzahlungen und einer gezielten Unterstützung bei der Erstgründung eines landwirtschaftlichen Betriebes durch die Niederlassungsprämie stellt eine wichtige Unterstützung für die Jungen auf den Höfen dar. Unser oberstes Ziel sollte eigentlich die bestmögliche Unterstützung des Generationenwechsels sein, wodurch wir auch mehr Planungssicherheit für eine flächendeckende Land- und Forstwirtschaft in Zukunft sicherstellen. Die agrarische Aus- und Weiterbildung ist auch ein wichtiger Punkt und diese wird auch auf den unterschiedlichen Ebenen sichergestellt, zum Beispiel, indem man die land- und forstwirtschaftlichen Schulen des Bundes wie Raumberg, Ursprung oder Pitzelstätten dementsprechend unterstützt, denn auch die Bildung ist für unsere Bauern und Bäuerinnen ein Schlüssel zum Erfolg. Die jungen Landwirtinnen und Landwirte sind es, die mit ihren innovativen und nachhaltigen Konzepten die Land- und Forstwirtschaft weiterentwickeln und damit auch zukunftsorientiert und wettbewerbsfähig halten – und damit vor allem auch eines tun: die Lebensgrundlage Landwirtschaft für uns alle erhalten. (Beifall bei der ÖVP.) 17.10 Präsidentin Doris Bures: Nächster Redner ist Herr Abgeordneter Klaus Lindinger. – Bitte. 
";3;1314;"2022_183NRSITZ_Carina_Reiter_ÖVP_1962.txt";"";"";"";""
389;2023-04-21 15:41:55;"Cornelia Ecker";"spö";"Die Regierung muss auf Pestizide verzichten und sanftere Alternativen einführen.";1;1145;2170;"Dieses Budget ist aber auch ein Bremsklotz, Herr Minister, für eine Entwicklung, die nicht nur von den Konsumentinnen und Konsumenten gewünscht wird, sondern auch von der Europäischen Union vorgeschrieben wird. Was meine ich damit? – Ich meine damit die Reduktion von chemisch-synthetischen Pestiziden auf unseren heimischen Feldern, eine klare Vorgabe der EU. Es ist schon erstaunlich, dass die Regierungsparteien da so stark auf der Bremse stehen und in Brüssel keine Gelegenheit auslassen, um gegen – ja, gegen! – weniger Pestizide auf den Feldern zu intervenieren. Gerade Ihre Vorgängerin, Herr Minister, hat sich als treue Lobbyistin der Düngemittelkonzerne erwiesen. Ich fürchte, dies wird sich leider auch mit Ihnen nicht ändern. Ich kann und will auch diese Blockadehaltung nicht verstehen. Wenn man die Medienberichte der letzten Jahre – ich möchte schon meinen Jahrzehnte – verfolgt hat, muss man doch klar sehen, dass wir endlich weniger Chemie, eine Abkehr von der Chemie hin zu schonenden Alternativen brauchen. ";3;1315;"2022_183NRSITZ_Cornelia_Ecker_SPÖ_1943.txt";"";"";"";""
390;2023-04-21 15:41:55;"Georg Strasser";"övp";"Österreich schneidet bei der Nutzung von Biomasse gut ab und sollte weiterhin in diesen Sektor investieren";1;763;1420;"Gestern wurde ein Paket für unsere Gemeinden präsentiert: 500 Millionen Euro für die Energieeffizienz und auch für die Energieautarkie. Da investieren unsere Gemeinden ins Energiesparen und in die Energieproduktion, und dieses Projekt, diese 500 Millionen Euro, sind in Wahrheit auch ein kleines Dankeschön für die vielen Pionierinnen und Pioniere, die zum Beispiel am Biomassesektor, in der Energieproduktion in den Gemeinden auf der einen Seite einiges an Lehrgeld gezahlt haben, aber ohne die Österreich in der nachhaltigen Energieproduktion nicht so gut dastehen würde. Vielen Dank an die Bürgermeisterinnen und Bürgermeister, die da oft Pioniere waren!";3;1316;"2022_183NRSITZ_Georg_Strasser_ÖVP_1695.txt";"";"";"";""
391;2023-04-21 15:41:55;"Gerald Hausser";"FPÖ";"Die Direktzahlungen kommen hauptsächlich landwirtschaftlichen Unternehmen zugute, die keine landwirtschaftlichen Betriebe besitzen";1;1754;3001;"Herr Minister, wie stellt sich die Situation in der Landwirtschaft dar? – Die kleinen Betriebe werden eliminiert, die großen werden immer größer. Das ist das Konzept der Europäischen Union, das wir nicht verfolgen. Im Jahr 1960 hatten wir noch 400 000 land- und forstwirtschaftliche Betriebe, jetzt haben wir 150 000, Tendenz sinkend. Wieso ist das so? – Weil falsche Maßnahmen gesetzt werden. Beispiel Förderpolitik: Ich habe die Liste der Direktzahlungen für das Jahr 2021 mitgenommen. Unter den ersten 20 Direktzahlungen ist kein einziger echter landwirtschaftlicher Betrieb. Wer hat das Geld bekommen? – Das muss man einmal sagen. Agrarmarkt Austria im Jahr 2021: 32,5 Millionen Euro, das Bundesministerium für Land- und Forstwirtschaft: 7,2 Millionen Euro, die Arbeitsgemeinschaft der landwirtschaftlichen Betriebe, Beratung: 4,5 Millionen Euro, das Ländliche Fortbildungsinstitut Steiermark: 3,7 Millionen Euro, das Ländliche Fortbildungsinstitut Niederösterreich: 2,8 Millionen Euro, und so weiter – also alles Institutionen, kein einziger echter landwirtschaftlicher Betrieb. Das Geld wird von uns allen eingesammelt, dann wird es an die Europäische Union weitergeleitet und dann wird das umverteilt. Deswegen funktioniert das Ganze nicht.";3;1317;"2022_183NRSITZ_Gerald_Hauser_FPÖ_1954.txt";"";"";"";""
